t_s
560264.0
560494.0
560993.0
561276.0
561488.0
561623.0
562397.0
563180.0
563457.0
564218.0
565435.0
566207.0
566650.0
567422.0
568026.0
568618.0
569352.0
572438.0
572923.0
573416.0
573582.0
579382.0
581167.0
581999.0
582360.0
582580.0
583394.0
584374.0
584690.0
584907.0
586286.0
586601.0
587300.0
588109.0
588955.0
589640.0
590773.0
593045.0
596586.0
598524.0
599365.0
599696.0
600159.0
600501.0
600813.0
601066.0
601273.0
601873.0
603394.0
603600.0
604137.0
604266.0
604491.0
607186.0
608107.0
608964.0
609109.0
609282.0
612487.0
616241.0
618227.0
621479.0
622257.0
623499.0
624650.0
624868.0
625880.0
626703.0
627895.0
628928.0
629155.0
629363.0
629729.0
629877.0
630081.0
630468.0
631066.0
631387.0
631611.0
633106.0
636370.0
636549.0
640510.0
641121.0
641576.0
642211.0
643188.0
647943.0
648947.0
649189.0
649452.0
649680.0
650072.0
650553.0
650730.0
651270.0
651540.0
651742.0
652522.0
652808.0
653077.0
653610.0
654320.0
654584.0
654980.0
655275.0
655413.0
655983.0
656205.0
656782.0
657469.0
658081.0
658795.0
659660.0
659856.0
660650.0
661189.0
661809.0
662188.0
662497.0
662624.0
662863.0
663739.0
664715.0
665262.0
665442.0
666206.0
667943.0
668174.0
668530.0
669097.0
669333.0
670007.0
671270.0
671436.0
671617.0
671883.0
672308.0
673097.0
673536.0
673982.0
674921.0
675963.0
676255.0
676705.0
676882.0
677308.0
678124.0
678295.0
679097.0
679751.0
679888.0
680174.0
681469.0
682304.0
682432.0
682619.0
682815.0
683136.0
683458.0
683724.0
684096.0
684289.0
685306.0
685559.0
685938.0
686090.0
686647.0
687015.0
687880.0
688504.0
688850.0
689681.0
689853.0
690609.0
690851.0
691137.0
691581.0
692012.0
692353.0
693172.0
694351.0
694923.0
695428.0
696284.0
697624.0
698228.0
698722.0
698937.0
701055.0
706028.0
707129.0
707368.0
707975.0
708441.0
708773.0
710404.0
711431.0
713015.0
713642.0
722299.0
723361.0
723966.0
724451.0
724670.0
724927.0
726672.0
728524.0
729494.0
730510.0
730741.0
732130.0
732594.0
733260.0
733465.0
733886.0
735262.0
737134.0
738396.0
738803.0
739730.0
740025.0
740661.0
741379.0
741657.0
741886.0
742079.0
743956.0
746128.0
746500.0
746783.0
746958.0
747302.0
747539.0
747864.0
748332.0
749616.0
751761.0
754054.0
754756.0
755191.0
755545.0
756133.0
756450.0
756601.0
756865.0
757616.0
757816.0
757996.0
758426.0
758804.0
759400.0
759589.0
759851.0
760213.0
760474.0
761069.0
763486.0
764982.0
765692.0
765946.0
766679.0
767393.0
767977.0
768408.0
768830.0
769031.0
769205.0
769492.0
770316.0
770521.0
770789.0
770944.0
771359.0
771607.0
772595.0
773299.0
774256.0
774620.0
774893.0
775054.0
775246.0
775454.0
775721.0
776093.0
776552.0
777550.0
778322.0
778748.0
778979.0
779112.0
779769.0
783480.0
784305.0
784671.0
785080.0
785227.0
785506.0
786004.0
786559.0
786834.0
787512.0
788689.0
788917.0
789373.0
789966.0
790399.0
790578.0
790996.0
791338.0
791599.0
792270.0
792843.0
793513.0
794148.0
794466.0
794961.0
795219.0
798529.0
799763.0
800114.0
800315.0
800856.0
801074.0
801217.0
801393.0
801554.0
802069.0
803141.0
803342.0
803635.0
804262.0
807598.0
808483.0
808755.0
809225.0
809920.0
810211.0
810642.0
810800.0
811410.0
811944.0
812545.0
812972.0
813880.0
814164.0
814328.0
814580.0
814840.0
815249.0
816731.0
818369.0
818857.0
819296.0
819604.0
820112.0
820291.0
820569.0
821260.0
821585.0
822060.0
822277.0
822459.0
823249.0
823388.0
823520.0
823670.0
823867.0
824128.0
824686.0
824870.0
825035.0
825201.0
825470.0
825893.0
826076.0
826291.0
826440.0
827566.0
828467.0
828826.0
829689.0
830031.0
830517.0
830818.0
831453.0
832021.0
832467.0
834082.0
834806.0
835431.0
836286.0
837156.0
837478.0
837610.0
837843.0
838145.0
838417.0
838866.0
839775.0
839962.0
840344.0
840535.0
840715.0
840842.0
841327.0
842180.0
842942.0
843385.0
844153.0
845033.0
845660.0
845819.0
846177.0
846542.0
846827.0
847021.0
847276.0
847599.0
848168.0
848654.0
849156.0
849413.0
849743.0
850013.0
850198.0
850664.0
851292.0
851722.0
852445.0
852738.0
853649.0
854879.0
855792.0
856020.0
856500.0
857117.0
857393.0
858147.0
858398.0
858712.0
858929.0
859359.0
859588.0
859967.0
860236.0
860713.0
861446.0
861818.0
862268.0
863624.0
863959.0
864264.0
867987.0
869983.0
870220.0
870804.0
871318.0
871646.0
872006.0
872471.0
872669.0
872935.0
873544.0
873958.0
874169.0
874606.0
874855.0
875485.0
875687.0
875888.0
876118.0
876542.0
876873.0
877531.0
877718.0
877886.0
878268.0
878926.0
879261.0
880274.0
881663.0
882281.0
883047.0
884909.0
885160.0
885401.0
885681.0
885889.0
886055.0
886202.0
886360.0
886488.0
887183.0
887502.0
887718.0
887897.0
888042.0
888386.0
888606.0
889001.0
889938.0
890533.0
890830.0
891113.0
891367.0
891728.0
892290.0
892790.0
893001.0
893228.0
893790.0
893928.0
894101.0
894309.0
894572.0
894894.0
895528.0
895901.0
896536.0
898015.0
898992.0
900452.0
901203.0
901532.0
902062.0
902625.0
903345.0
905166.0
907229.0
907597.0
907866.0
908617.0
912916.0
914527.0
914816.0
915193.0
915563.0
915778.0
915980.0
916523.0
916941.0
917177.0
917395.0
917744.0
918827.0
919243.0
919789.0
919985.0
920602.0
920851.0
921568.0
922191.0
922484.0
923015.0
923260.0
927817.0
928956.0
929501.0
934031.0
941013.0
941423.0
942753.0
943260.0
943403.0
943568.0
943743.0
944106.0
944279.0
944608.0
944918.0
945067.0
945433.0
945604.0
945838.0
946707.0
946872.0
947122.0
947267.0
947756.0
948350.0
949191.0
949660.0
949982.0
950220.0
950364.0
950529.0
950938.0
951271.0
951421.0
952014.0
952911.0
953562.0
954105.0
954277.0
954790.0
956077.0
956328.0
957116.0
957672.0
958444.0
958971.0
959248.0
959382.0
960710.0
960861.0
961893.0
962219.0
963114.0
963461.0
963842.0
964260.0
964402.0
964588.0
964748.0
965171.0
965844.0
966109.0
966341.0
966797.0
966988.0
967199.0
967835.0
968308.0
969045.0
969288.0
969817.0
970422.0
970856.0
971360.0
972969.0
973493.0
973887.0
974094.0
974532.0
975088.0
975837.0
976729.0
977304.0
977527.0
979115.0
979317.0
979554.0
979993.0
980160.0
980484.0
981175.0
981324.0
981551.0
981897.0
982758.0
983246.0
983460.0
984191.0
984489.0
984936.0
985239.0
986394.0
987250.0
988593.0
990976.0
991320.0
992371.0
993792.0
994518.0
994718.0
994924.0
995235.0
995476.0
1001721.0
1003031.0
1003196.0
1003553.0
1003838.0
1004019.0
1004209.0
1004469.0
1004958.0
1005745.0
1005899.0
1006144.0
1006720.0
1007243.0
1007987.0
1008388.0
1008858.0
1009106.0
1009317.0
1009483.0
1009790.0
1010235.0
1011055.0
1011255.0
1011863.0
1012647.0
1014873.0
1014995.0
1015306.0
1020375.0
1022054.0
1022503.0
1023693.0
1025302.0
1025537.0
1025721.0
1026169.0
1026730.0
1027110.0
1028101.0
1028783.0
1030156.0
1030314.0
1030723.0
1031005.0
1031522.0
1031929.0
1032314.0
1035621.0
1036462.0
1039950.0
1043786.0
1044379.0
1044896.0
1045181.0
1045522.0
1045806.0
1046191.0
1046371.0
1046668.0
1046929.0
1047490.0
1048656.0
1048847.0
1049345.0
1049521.0
1049756.0
1049987.0
1050218.0
1050688.0
1050837.0
1051216.0
1051807.0
1052069.0
1052939.0
1053093.0
1053268.0
1053559.0
1053732.0
1054435.0
1054640.0
1055864.0
1056620.0
1056786.0
1057091.0
1057456.0
1057697.0
1057992.0
1058329.0
1058500.0
1058691.0
1059457.0
1059858.0
1059997.0
1060504.0
1060893.0
1061027.0
1061250.0
1061433.0
1062277.0
1063034.0
1063811.0
1064052.0
1064707.0
1064846.0
1065014.0
1066372.0
1066984.0
1067219.0
1067366.0
1068355.0
1068790.0
1069909.0
1071061.0
1071878.0
1073461.0
1074043.0
1074337.0
1074640.0
1077546.0
1078183.0
